feature_0,feature_1,feature_2,label
0.15,-0.6,-0.15000000000000002,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.03,-0.03,1.0
0.009999999999999998,0.5,0.22,1.0
0.019999999999999997,0.61,0.22999999999999998,1.0
-0.11000000000000001,0.44,0.03,1.0
-0.05,0.31,-0.01,1.0
-0.08,0.39,0.0,1.0
-0.010000000000000002,-0.049999999999999996,-0.060000000000000005,1.0
0.0,-0.64,-0.12,1.0
0.1,-0.7,-0.16,1.0
0.04,-0.29,-0.19,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
-0.010000000000000002,0.21000000000000002,0.07,1.0
0.009999999999999998,-0.01,-0.02,1.0
0.0,0.08,0.03,1.0
0.03,0.33,0.12000000000000001,1.0
0.05,0.72,0.08,1.0
-0.19,0.56,0.04,1.0
-0.05,0.52,0.07,1.0
0.1,0.22,-0.02,1.0
-0.03,-0.21,-0.08,1.0
-0.09,-1.1199999999999999,-0.09999999999999999,1.0
0.05,-0.7,-0.16,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.009999999999999998,0.11,0.04,1.0
-0.020000000000000004,0.42,0.1,1.0
-0.010000000000000002,0.63,0.1,1.0
-0.020000000000000004,0.62,0.09000000000000001,1.0
-0.15,0.43,0.01,1.0
-0.07,0.37,0.01,1.0
0.019999999999999997,0.18000000000000002,0.07,1.0
0.04,-0.26,-0.05,1.0
0.07,-0.86,-0.16,1.0
0.13,-0.53,-0.13,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.1,0.24000000000000002,-0.11,1.0
-0.09,-0.01,-0.02,1.0
0.13,-0.16999999999999998,0.07,1.0
-0.1,-1.8699999999999999,-0.34,1.0
0.05,-0.9299999999999999,0.04,1.0
0.1,-0.9299999999999999,-0.02,1.0
0.15,-0.33,-0.02,1.0
-0.03,-0.1,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.009999999999999998,0.19,0.07,1.0
-0.010000000000000002,0.73,0.12000000000000001,1.0
-0.06,0.71,0.13999999999999999,1.0
-0.05,0.48,0.09000000000000001,1.0
-0.04000000000000001,0.13,-0.03,1.0
0.0,0.21000000000000002,-0.02,1.0
-0.09,-0.26,-0.060000000000000005,1.0
0.03,-1.03,-0.18000000000000002,1.0
0.05,-0.84,-0.18000000000000002,1.0
0.03,-0.22,-0.08,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.019999999999999997,0.03,0.049999999999999996,1.0
0.07,0.24000000000000002,0.03,1.0
0.14,1.3800000000000001,-0.11,1.0
-0.020000000000000004,0.77,-0.28,1.0
-0.18,0.74,-0.21000000000000002,1.0
-0.07,0.34,-0.05,1.0
-0.04000000000000001,0.0,-0.060000000000000005,1.0
0.28,-0.84,-0.04,1.0
0.30000000000000004,-0.77,0.13,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.09,0.019999999999999997,1.0
0.0,0.09999999999999999,-0.01,1.0
-0.09,0.48,0.09000000000000001,1.0
-0.23,0.96,-0.06999999999999999,1.0
-0.31000000000000005,0.51,-0.06999999999999999,1.0
-0.09,0.39,-0.02,1.0
0.32999999999999996,-0.22999999999999998,0.16,1.0
0.18,-0.67,-0.05,1.0
0.11,-1.1,-0.2,1.0
0.019999999999999997,-0.49,-0.09,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.019999999999999997,0.19,0.04,1.0
-0.13,0.48,0.060000000000000005,1.0
-0.19,0.74,-0.01,1.0
-0.13,0.59,0.11,1.0
-0.18,0.34,-0.03,1.0
-0.12,0.2,-0.02,1.0
0.18,-0.53,-0.04,1.0
0.11,-0.57,-0.05,1.0
0.1,-0.86,-0.11,1.0
0.28,-0.27,0.049999999999999996,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
-0.05,0.11,-0.01,1.0
-0.07,0.37,0.01,1.0
-0.1,0.66,0.0,1.0
-0.23,0.5700000000000001,-0.11,1.0
-0.23,0.47000000000000003,0.060000000000000005,1.0
-0.08,0.33,0.09000000000000001,1.0
0.14,-0.21,0.049999999999999996,1.0
0.11,-1.04,0.019999999999999997,1.0
0.2,-0.65,-0.02,1.0
0.32999999999999996,-0.24,0.18,1.0
0.08,-0.019999999999999997,0.03,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.019999999999999997,0.03,0.049999999999999996,1.0
0.07,0.24000000000000002,0.03,1.0
0.14,1.3800000000000001,-0.11,1.0
-0.020000000000000004,0.77,-0.28,1.0
-0.18,0.74,-0.21000000000000002,1.0
-0.07,0.34,-0.05,1.0
-0.04000000000000001,0.0,-0.060000000000000005,1.0
0.28,-0.84,-0.04,1.0
0.30000000000000004,-0.77,0.13,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.09,0.019999999999999997,1.0
0.0,0.09999999999999999,-0.01,1.0
-0.09,0.48,0.09000000000000001,1.0
-0.23,0.96,-0.06999999999999999,1.0
-0.31000000000000005,0.51,-0.06999999999999999,1.0
-0.09,0.39,-0.02,1.0
0.32999999999999996,-0.22999999999999998,0.16,1.0
0.18,-0.67,-0.05,1.0
0.11,-1.1,-0.2,1.0
0.019999999999999997,-0.49,-0.09,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.019999999999999997,0.19,0.04,1.0
-0.13,0.48,0.060000000000000005,1.0
-0.19,0.74,-0.01,1.0
-0.13,0.59,0.11,1.0
-0.18,0.34,-0.03,1.0
-0.12,0.2,-0.02,1.0
0.18,-0.53,-0.04,1.0
0.11,-0.57,-0.05,1.0
0.1,-0.86,-0.11,1.0
0.28,-0.27,0.049999999999999996,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
-0.05,0.11,-0.01,1.0
-0.07,0.37,0.01,1.0
-0.1,0.66,0.0,1.0
-0.23,0.5700000000000001,-0.11,1.0
-0.23,0.47000000000000003,0.060000000000000005,1.0
-0.08,0.33,0.09000000000000001,1.0
0.14,-0.21,0.049999999999999996,1.0
0.11,-1.04,0.019999999999999997,1.0
0.2,-0.65,-0.02,1.0
0.32999999999999996,-0.24,0.18,1.0
0.08,-0.019999999999999997,0.03,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.01,-0.02,1.0
-0.04000000000000001,0.15000000000000002,0.0,1.0
-0.06,0.47000000000000003,0.07,1.0
-0.17,0.72,-0.02,1.0
-0.08,0.48,-0.21000000000000002,1.0
-0.17,0.64,0.07,1.0
-0.09,0.13,-0.01,1.0
0.09,-0.51,-0.02,1.0
0.19,-1.01,0.04,1.0
0.26,-0.6799999999999999,0.049999999999999996,1.0
0.21,-0.31,-0.01,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.009999999999999998,0.01,0.01,1.0
0.07,0.15000000000000002,-0.01,1.0
-0.52,2.86,-0.15000000000000002,1.0
0.07,1.3800000000000001,-0.59,1.0
-0.16,1.1,-0.05,1.0
-1.75,-0.41,-0.66,1.0
-0.21,0.09,-0.04,1.0
-0.6699999999999999,-1.36,0.69,1.0
0.53,-2.52,-0.05,1.0
0.1,-1.01,-0.13,1.0
0.0,-0.53,-0.22,1.0
0.05,0.11,-0.060000000000000005,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
-0.03,0.17,0.03,1.0
-0.16,0.39,-0.03,1.0
-0.15,0.45,0.03,1.0
-0.06,0.66,-0.060000000000000005,1.0
0.019999999999999997,0.44,0.16,1.0
-0.010000000000000002,0.27,0.07,1.0
-0.14,0.23,-0.05,1.0
0.009999999999999998,-0.03,0.0,1.0
0.07,-0.62,-0.11,1.0
0.19,-0.96,-0.13,1.0
-0.09,-0.49,0.01,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
-0.03,0.09,-0.02,1.0
-0.05,0.09999999999999999,-0.060000000000000005,1.0
-0.07,0.33,0.0,1.0
-0.16,0.84,-0.03,1.0
-0.2,0.9400000000000001,-0.04,1.0
-0.11000000000000001,0.49,0.1,1.0
-0.09,0.3,0.049999999999999996,1.0
-0.020000000000000004,0.15000000000000002,-0.09999999999999999,1.0
0.07,-0.26,-0.02,1.0
0.36,-1.01,0.0,1.0
0.27,-0.89,-0.060000000000000005,1.0
-0.010000000000000002,-0.3,-0.08,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
-0.07,0.75,0.060000000000000005,1.0
-0.17,0.76,0.0,1.0
-0.25,0.49,-0.03,1.0
0.31999999999999995,0.54,-0.08,1.0
-0.06,0.060000000000000005,0.03,1.0
0.07,-0.12000000000000001,0.04,1.0
0.009999999999999998,-0.11,-0.03,1.0
0.16,-0.9,-0.04,1.0
0.24,-0.97,-0.22,1.0
0.08,-0.65,-0.13,1.0
0.08,0.02,0.019999999999999997,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
-0.08,0.58,0.12000000000000001,1.0
-0.26,0.64,0.0,1.0
-0.24000000000000002,0.42,0.01,1.0
-0.14,0.32,0.060000000000000005,1.0
-0.06,0.15000000000000002,0.01,1.0
0.019999999999999997,-0.060000000000000005,-0.02,1.0
0.14,-0.5,0.0,1.0
0.25,-0.61,-0.08,1.0
0.19,-0.69,-0.24000000000000002,1.0
0.019999999999999997,-0.22999999999999998,-0.04,1.0
0.07,0.02,0.01,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.05,0.01,1.0
-0.03,0.03,-0.03,1.0
-0.1,0.38,0.060000000000000005,1.0
-0.21,0.6900000000000001,0.11,1.0
-0.23,0.62,0.13999999999999999,1.0
-0.19,0.56,0.11,1.0
-0.14,0.4,0.04,1.0
-0.05,0.04,-0.05,1.0
0.019999999999999997,-0.33999999999999997,-0.16,1.0
0.13,-1.17,-0.4,1.0
0.4,-0.74,-0.11,1.0
0.07,-0.08,0.01,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.4,0.29000000000000004,0.21,1.0
-0.12,0.17,-0.05,1.0
1.4100000000000001,1.08,0.12000000000000001,1.0
-0.7100000000000001,0.6,0.5,1.0
-1.37,0.86,-0.13,1.0
-0.5,0.36,0.13,1.0
-0.010000000000000002,0.24,0.16,1.0
-0.11,0.44,0.13,1.0
0.62,-0.31999999999999995,-0.26,1.0
0.09999999999999999,-0.6699999999999999,-0.09999999999999999,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
-0.03,0.05,-0.02,1.0
-0.39999999999999997,0.83,0.07,1.0
-0.43,0.5700000000000001,0.03,1.0
-0.25,1.0,0.38,1.0
-0.39,0.92,-0.02,1.0
0.13,0.19,0.21000000000000002,1.0
0.09,-0.04,-0.06999999999999999,1.0
0.39,-1.07,-0.25,1.0
0.18000000000000002,-1.02,-0.01,1.0
0.62,-0.77,-0.18000000000000002,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.1,-0.01,-0.09999999999999999,1.0
-0.06,0.23,-0.18000000000000002,1.0
-0.26999999999999996,1.24,0.38,1.0
-0.38,0.75,0.27,1.0
-0.29,0.5700000000000001,-0.13,1.0
0.31999999999999995,0.56,0.04,1.0
-0.08,0.21,0.03,1.0
-0.3,0.12,-0.09000000000000001,1.0
0.49,-1.14,-0.47000000000000003,1.0
0.1,-1.13,-0.15000000000000002,1.0
0.37,-0.69,-0.11,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.05,-0.01,1.0
-0.04000000000000001,0.43,0.060000000000000005,1.0
0.09,0.98,0.22,1.0
-0.17,1.4,-0.09,1.0
0.35,0.8200000000000001,-0.04,1.0
0.03,0.26,0.13,1.0
-0.28,-0.65,0.019999999999999997,1.0
0.08,-1.58,0.0,1.0
0.17,-0.6799999999999999,0.07,1.0
0.07,-0.44,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
-0.03,0.08,-0.03,1.0
-0.05,0.08,-0.04,1.0
-0.020000000000000004,0.37,0.0,1.0
-0.11000000000000001,1.23,0.13999999999999999,1.0
-0.26,0.85,-0.26,1.0
-0.07,0.67,-0.24000000000000002,1.0
0.2,0.79,-0.28,1.0
0.06,-0.19999999999999998,0.060000000000000005,1.0
-0.38,-1.01,0.44,1.0
0.25,-1.65,-0.22,1.0
0.14,-0.5599999999999999,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.009999999999999998,-0.060000000000000005,-0.01,1.0
0.019999999999999997,0.08,-0.02,1.0
0.009999999999999998,0.64,0.13,1.0
-0.21,1.18,-0.17,1.0
0.03,0.66,-0.16,1.0
-0.19,0.52,-0.15000000000000002,1.0
0.009999999999999998,0.2,0.0,1.0
-0.020000000000000004,-0.12000000000000001,-0.02,1.0
-0.020000000000000004,-0.83,0.3,1.0
0.03,-1.47,-0.02,1.0
0.17,-0.89,-0.14,1.0
0.009999999999999998,0.03,-0.04,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
-0.020000000000000004,0.02,-0.02,1.0
-0.04000000000000001,0.18000000000000002,0.01,1.0
0.04,0.93,0.13999999999999999,1.0
-0.08,1.45,-0.06999999999999999,1.0
-0.04000000000000001,0.65,-0.19,1.0
0.07,0.48,-0.09999999999999999,1.0
-0.020000000000000004,0.25,0.019999999999999997,1.0
-0.13,-0.33,-0.01,1.0
-0.03,-0.91,-0.25,1.0
0.06,-0.88,0.04,1.0
0.2,-0.48,0.060000000000000005,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.04,0.26,0.04,1.0
-0.14,0.55,0.019999999999999997,1.0
0.0,0.55,-0.01,1.0
-0.010000000000000002,0.64,-0.14,1.0
-0.07,0.41000000000000003,-0.08,1.0
-0.04000000000000001,0.35000000000000003,-0.06999999999999999,1.0
0.03,-0.01,-0.02,1.0
-0.03,-0.32,0.019999999999999997,1.0
0.04,-0.74,0.13999999999999999,1.0
0.09,-0.88,0.060000000000000005,1.0
0.05,-0.45999999999999996,-0.09,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.01,-0.01,1.0
-0.020000000000000004,0.28,0.0,1.0
-0.16,1.03,0.060000000000000005,1.0
-0.020000000000000004,0.63,-0.08,1.0
-0.14,0.59,-0.23,1.0
-0.14,0.48,-0.17,1.0
-0.010000000000000002,0.55,1.09,1.0
-0.020000000000000004,-0.22,0.03,1.0
0.13,-0.63,0.13,1.0
0.29000000000000004,-1.22,0.01,1.0
0.11,-0.45999999999999996,0.060000000000000005,1.0
0.009999999999999998,0.08,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0
0.0,0.01,0.03,2.0
-0.04000000000000001,1.53,0.049999999999999996,2.0
-0.61,1.02,-0.2,2.0
0.8400000000000001,-1.8,0.08,2.0
0.29000000000000004,1.01,0.27999999999999997,2.0
0.1,0.05,-0.08,2.0
-0.04000000000000001,-0.04,0.019999999999999997,2.0
-0.17,-0.39,-0.05,2.0
0.009999999999999998,0.02,-0.04,2.0
